Campus,Matricula,Estado,AdeudoEnero,AdeudoFebrero,AdeudoMarzo
UTEL,20223490,Activo,2977,0,4566
UTEL,20223621,Activo,2977,10,6668
UTEL,20224534,Activo,3308,0,-13036.8
UTEL,20226847,Activo,2308,0,6668
UTEL,20227173,Activo,2756,0,3635
UTEL,20227736,Activo,3308,0,4199
UTEL,20228268,Activo,2536,-509,4199
UTEL,20228691,Activo,2536,0,3405
UTEL,20229175,Activo,3175,0,3405
UTEL,20229491,Activo,2977,0,4199
UTEL,20229720,Activo,2977,0,1405
UTEL,20230390,Activo,14775,-13074,2865
UTEL,20250050,Activo,2975,-13074,7836
UTEL,10207361,Activo,-2975,523525,6930
UTEL,10285007,Activo,3330,-36675,2888
UTEL,10285252,Activo,3775,1016871,-2016
UTEL,10290695,Activo,8563,630919,-1541
UTEL,10290866,Activo,3915,3055255,3286
UTEL,10292718,Activo,5330,1292911,6467
UTEL,10292968,Activo,2600,664125,9100
UTEL,10293042,Activo,3330,1335527,6254
UTEL,10293182,Activo,3507,-2390850,3465
UTEL,10293841,Activo,3775,0,3465
UTEL,10294992,Activo,3330,1934911,10250
UTEL,10295005,Activo,3330,664125,3124
UTEL,10295871,Activo,3626,-31,3257
UTEL,10297908,Activo,9098,2850389,1796
UTEL,10298116,Activo,3775,2495083,3824
UTEL,10298716,Activo,4331,1,3775
UTEL,10299532,Activo,695,664122,3465
UTEL,10299934,Activo,3775,1374739,3124
UTEL,10307107,Activo,3330,2850389,3124
UTEL,10307655,Activo,3330,710614,3124
UTEL,10563277,Activo,3130,2350389,5776
UTEL,20298252,Activo,2975,664125,16796
UTEL,20308721,Activo,3300,664125,3124
UTEL,10096315,Activo,2975,710985,3124
UTEL,10252991,Activo,3958,140817,2834
UTEL,10255766,Activo,7400,-1274063,2975
UTEL,10256368,Activo,3575,140817,1402356
UTEL,10257816,Activo,3130,-1213138,1047050
UTEL,10257846,Activo,3575,-1213138,1402356
UTEL,10259617,Activo,3575,4049417,996188
UTEL,10259626,Activo,3575,1904627,498094
UTEL,10259808,Activo,3699,0,498094
UTEL,10260028,Activo,4075,0,0
UTEL,10260582,Activo,3750,0,1529149
UTEL,10005770,Activo,3124,1485939,996188
UTEL,10006988,Activo,2575,2100830,664125
UTEL,10007019,Activo,-9175,1999656,0
UTEL,10009680,Activo,3724,2000000,1111812
UTEL,10015033,Activo,6136.56,0,664125
UTEL,10027098,Activo,17931,1653656,1387026
UTEL,10030341,Activo,3575,0,0
UTEL,10033377,Activo,3577,0,0
UTEL,10037642,Activo,3577,2086274,498094
UTEL,10047637,Activo,3900,0,1013
UTEL,10049390,Activo,3575,0,661
UTEL,10090573,Activo,296.25,1298058,1505
UTEL,10092610,Activo,6912,0,226
UTEL,10092837,Activo,6284,-1.6,236
UTEL,10093362,Activo,0,-1.6,236
UTEL,10094786,Activo,7416,-606569,436
UTEL,10094819,Activo,3575,3232243,550
UTEL,10095753,Activo,14721,1255598,650
UTEL,10097007,Activo,0,3392786,236
UTEL,10098048,Activo,0,0,36
UTEL,10098160,Activo,1045,-275400,436
UTEL,10098188,Activo,2977,140817,0
UTEL,10098341,Activo,0,2002685,0
UTEL,10186901,Activo,0,5648359,436
UTEL,10187384,Activo,0,0,0
UTEL,10189141,Activo,6112,2347475,236
UTEL,10198732,Activo,3577,606568.6,236
UTEL,10200615,Activo,1712,3547475,36
UTEL,10201746,Activo,2312,0,436
UTEL,10203007,Activo,6305,-49631,436
UTEL,10205320,Activo,3572,5347475,288
UTEL,10206110,Activo,3356,0,436
UTEL,10207216,Activo,3136,1298058,248
UTEL,10207403,Activo,3356,3621332,237
UTEL,10208726,Activo,12203,0,540
UTEL,10208878,Activo,48,606569,249
UTEL,10209369,Activo,3634,0,30353
UTEL,10209688,Activo,3356,-50971,664125
UTEL,10209786,Activo,3356,606569,-1062600
UTEL,10209884,Activo,3356,4518444,664125
UTEL,10210747,Activo,3356,0,664125
UTEL,10210766,Activo,2043.5,0,1328250
UTEL,10211408,Activo,11298,0,664125
UTEL,10211754,Activo,3356,0,1328250
UTEL,10212056,Activo,3649,0,1618422
UTEL,10212869,Activo,3577,0,1328250
UTEL,10213000,Activo,3413,452,2448594
UTEL,10217723,Activo,3577,452,2089206
UTEL,10218857,Activo,2977,452,2448594
UTEL,10219277,Activo,3564,2388,1328250
UTEL,10222014,Activo,2888,1669812,664125
UTEL,10222185,Activo,0,-30328,664125
UTEL,10222211,Activo,3308,84920,546976
UTEL,10222572,Activo,3577,0,1328250
UTEL,10222857,Activo,6762,5636379,1328250
UTEL,10223108,Activo,3241,4398026,1888422
UTEL,10224298,Activo,3908,0,630919
UTEL,10224562,Activo,3775,0,1888422
UTEL,10224973,Activo,3136,3805703,1327775
UTEL,10225012,Activo,3587,-71113,1328250
UTEL,10225235,Activo,3577,0.2,664125
UTEL,10225534,Activo,1068,0,1875900
UTEL,10226503,Activo,2977,-302698.8,2471838
UTEL,10226565,Activo,3577,0,-1095806
UTEL,10226979,Activo,19071,606569,664125
UTEL,10228003,Activo,-4646,606569,1364897
UTEL,10228287,Activo,-8482,5956291,0
UTEL,10229402,Activo,13044,0,664125
UTEL,10230535,Activo,5473.99,0,664125
UTEL,10230975,Activo,3575,3763243,714055
UTEL,10231311,Activo,3294.5,4842232,1328250
UTEL,10231686,Activo,3435,0,-1062600
UTEL,10231883,Activo,3750,0,630919
UTEL,10231973,Activo,712,0,1328250
UTEL,10232042,Activo,2977,0,664125
UTEL,10233833,Activo,3124,0,664125
UTEL,10233882,Activo,3733,2202254,664125
UTEL,10234003,Activo,3159,5412272,1328250
UTEL,10234200,Activo,2690,3304627,664125
UTEL,10235111,Activo,1796,2166697,1328250
UTEL,10235800,Activo,6467,0,2596594
UTEL,10236204,Activo,1796,0,664125
UTEL,10236528,Activo,18574,255597.4,664125
UTEL,10237082,Activo,6293,2416493,2803900
UTEL,10237374,Activo,3900,0,1328250
UTEL,10237591,Activo,3735,0,1328250
UTEL,10238242,Activo,3900,0,664125
UTEL,10238270,Activo,3900,-893075,995798.5
UTEL,10238276,Activo,-9003,262500,2749478
UTEL,10238317,Activo,3575,0,1377993
UTEL,10239181,Activo,3550,3772259,3725128
UTEL,10239950,Activo,7431,2735985,1363780
UTEL,10240017,Activo,3900,-1794491.6,1363780
UTEL,10240165,Activo,7431,248557,1002476
UTEL,10240192,Activo,3900,560,140817
UTEL,10240216,Activo,3900,109,-992429
UTEL,10240931,Activo,3134,2899,281634
UTEL,10241763,Activo,3350,-1451.52,3305015
UTEL,10243898,Activo,3900,0,5305015
UTEL,10246294,Activo,-124,1077,5646356
UTEL,10247524,Activo,8336,0,131150
UTEL,10247749,Activo,3350,19429,-213100
UTEL,10249005,Activo,3307,20277,432308
UTEL,10249022,Activo,2415,15464,6472315
UTEL,10249110,Activo,3575,16255,5605899
UTEL,10249540,Activo,3900,14693,590
UTEL,10249808,Activo,3575,15229,904
UTEL,10249901,Activo,3350,13591,904
UTEL,10249953,Activo,2645,13958,904
UTEL,10250175,Activo,3931,14129,904
UTEL,10250465,Activo,2975,12791,636897
UTEL,10250581,Activo,3350,11756,5167968
UTEL,10250681,Activo,3574,12790,7173473
UTEL,10250783,Activo,5250,2850389,6343360
UTEL,10250977,Activo,-5100,1128,589
UTEL,10250990,Activo,3575,1092,0
UTEL,10251379,Activo,3575,16581,3620
UTEL,10251510,Activo,3575,20132,-547.52
UTEL,10569566,Activo,3575,17307,452
UTEL,20186395,Activo,36153,18861,904
UTEL,20230819,Activo,2977,12527,137708
UTEL,20233699,Activo,2975,20703,-1650
UTEL,10092096,Activo,4147,17655,2275
UTEL,10097026,Activo,2750,16242,2000
UTEL,10006607,Activo,600,17847,2100
UTEL,10017074,Activo,3130,17847,2000
UTEL,10032908,Activo,2285,20703,1500
UTEL,10052870,Activo,3575,3629417,2100
UTEL,10265459,Activo,3874,4049417,1500
UTEL,10265490,Activo,3874,4271617,2000
UTEL,10280424,Activo,3899,22341,1675
UTEL,10282403,Activo,3775,16236,2000
UTEL,10285649,Activo,8633,5216717,1675
UTEL,10291952,Activo,3330,4350301,2000
UTEL,10292268,Activo,3550,5347475,2000
UTEL,10293464,Activo,5971,4848888,2000
UTEL,10294017,Activo,3330,4260,2000
UTEL,10294408,Activo,6958,12176,2000
UTEL,10294592,Activo,9098,4145,1675
UTEL,10294892,Activo,3330,24663.3,1675
UTEL,10295235,Activo,4100,22009.42,2000
UTEL,10296646,Activo,5854,2799,2000
UTEL,10297760,Activo,3204,22005,1675
UTEL,10298105,Activo,3330,2835,1500
UTEL,10299094,Activo,4100,3360,2000
UTEL,10305209,Activo,3550,2888,2000
UTEL,10306093,Activo,4100,39986,2175
UTEL,10307854,Activo,3204,2977,2100
UTEL,10309708,Activo,9098,2756,2100
UTEL,20307318,Activo,2530,2756,-1650
UTEL,20308911,Activo,1755,2950,2100
UTEL,10083795,Activo,3699,29745,2100
UTEL,10086731,Activo,4252.6,28148.5,2100
UTEL,10087142,Activo,600,14438,2100
UTEL,10254967,Activo,3762,35680,2100
UTEL,10265671,Activo,3874,16048,2100
UTEL,10267954,Activo,3525,23386,2100
UTEL,10269374,Activo,3698,20132,2100
UTEL,10271567,Activo,3550,21564,2100
UTEL,10272409,Activo,6493,18052,2100
UTEL,10273461,Activo,3775,14773,2100
UTEL,10273645,Activo,4074,46103,-12900
UTEL,10273749,Activo,3899,18654,2100
UTEL,10274246,Activo,3899,13171,2100
UTEL,10274518,Activo,3899,27360,2100
UTEL,10275487,Activo,3330,5917875,1760
UTEL,10275736,Activo,3775,5215284,2100
UTEL,10277373,Activo,3330,1163602,2100
UTEL,10277571,Activo,2013,-28.76,2100
UTEL,10277798,Activo,3330,-30401,2100
UTEL,10277980,Activo,-7103.5,0,2100
UTEL,10278193,Activo,2510,-11229,100
UTEL,10278572,Activo,3682,1175,2100
UTEL,10278947,Activo,3330,-1650,2100
UTEL,10279399,Activo,3899,0,2100
UTEL,10279503,Activo,3899,7158,2000
UTEL,10564961,Activo,3699,2140,2000
UTEL,20017704,Activo,2530,2139,2100
UTEL,20258915,Activo,2975,1780,2100
UTEL,20272715,Activo,2530,0,2150
UTEL,20273655,Activo,3099,2140,-1589
UTEL,20274946,Activo,3099,0,2275
UTEL,20275013,Activo,2434,140,2100
UTEL,20276922,Activo,2530,0,2100
UTEL,20277808,Activo,0,1605,15434.45
UTEL,10092750,Activo,3213,0,16295
UTEL,10256967,Activo,2826,-501,14910
UTEL,10262896,Activo,3274,0,600
UTEL,10013500,Activo,3130,0,15110
UTEL,10079035,Activo,9096,-1650,14690
UTEL,10082432,Activo,3750,0,11465
UTEL,10082976,Activo,10362,0,15110
UTEL,10087726,Activo,11986,-1650,17105
UTEL,10087784,Activo,0,0,12380
UTEL,10092762,Activo,0,0,17060
UTEL,10093090,Activo,0,-1650,17060
UTEL,10094336,Activo,3577,0,17060
UTEL,10094686,Activo,9510,0,15110
UTEL,10095258,Activo,15571,0,15635
UTEL,10095330,Activo,1288,0,1110000
UTEL,10096621,Activo,0,-1700,1784790
UTEL,10186363,Activo,0,-1760,1784790
UTEL,10189082,Activo,11496.5,2140,1784790
UTEL,10192057,Activo,2072,1605,-4977341
UTEL,10195672,Activo,2835,0,1784790
UTEL,10199933,Activo,5954,0,1784790
UTEL,10203450,Activo,3629.9,-2100,1784790
UTEL,10210511,Activo,-1450,0,1749849
UTEL,10213274,Activo,17908,0,1594307
UTEL,10214559,Activo,8959.2,0,1594307
UTEL,10226107,Activo,2312,0,1420388
UTEL,10230122,Activo,15903,0,-13769429
UTEL,10230856,Activo,-1,0,1594307
UTEL,10230869,Activo,2888,2140,2129
UTEL,10231970,Activo,13173,-92,2187
UTEL,10232528,Activo,3995,0,576000
UTEL,10232675,Activo,2977,0,459941
UTEL,10233579,Activo,3124,-999,459941
UTEL,10233666,Activo,2977,0,459941
UTEL,10233989,Activo,15407,1500,437500
UTEL,10234356,Activo,3124,3258,863
UTEL,10234533,Activo,3124,0,863
UTEL,10234649,Activo,2624,0,33456
UTEL,10234772,Activo,3124,4599,20262
UTEL,10234797,Activo,3124,0,22833
UTEL,10235153,Activo,3465,493,4135
UTEL,10235178,Activo,3906,0,13391
UTEL,10235227,Activo,6996,-4630,2530
UTEL,10235260,Activo,3124,0,2975
UTEL,10235580,Activo,-3359,0,2986
UTEL,10235674,Activo,3696,0,3099
UTEL,10236180,Activo,3124,0,6093
UTEL,10236265,Activo,3124,8331,2975
UTEL,10236492,Activo,3124,246,2530
UTEL,10236498,Activo,-4332,-54822,2975
UTEL,10236644,Activo,2888,0,3370
UTEL,10237336,Activo,3124,0,2975
UTEL,10239838,Activo,2975,0,2665
UTEL,10241391,Activo,3124,0,2530
UTEL,10243885,Activo,3900,0,2975
UTEL,10245623,Activo,-5169,0,0
UTEL,10246106,Activo,3350,0,2975
UTEL,10247267,Activo,3575,0,3274
UTEL,10247494,Activo,3575,594930,1710
UTEL,10247763,Activo,2975,-1977345,2975
UTEL,10248416,Activo,6758,594930,3300
UTEL,10248683,Activo,3575,-5773,2530
UTEL,10248686,Activo,3350,2217,14547
UTEL,10249760,Activo,4140,0,2530
UTEL,10249962,Activo,3575,-261987,2975
UTEL,10250519,Activo,3575,0,2613
UTEL,20029384,Activo,3124,-1749,2530
UTEL,20097666,Activo,2888,0,2705
UTEL,20215834,Activo,2756,0,2530
UTEL,20217569,Activo,2835,95,3391
UTEL,20222240,Activo,12532,8154,2530
UTEL,20227333,Activo,3308,0,3230
UTEL,20227803,Activo,2625,0,2225
UTEL,20227980,Activo,3650,-1,3225
UTEL,20229270,Activo,2835,0,18896
UTEL,20231648,Activo,3150,0,6981
UTEL,20231771,Activo,3150,0,18459
UTEL,20236200,Activo,2975,3507,18726
UTEL,20247464,Activo,2975,0,0
UTEL,20248233,Activo,3183,0,-1060.6
UTEL,20248454,Activo,25256,0,3775
UTEL,20249351,Activo,2975,-1600,3775
UTEL,20249469,Activo,1710,0,3775
UTEL,20249549,Activo,9341,0,6750
UTEL,20249621,Activo,2975,0,3775
UTEL,20249735,Activo,2975,0,3550
UTEL,20250566,Activo,6349,-13323.5,3775
UTEL,10222474,Activo,2977,4324,23470
UTEL,10012467,Activo,3426,780,3899
UTEL,10044103,Activo,3234,-23056,3775
UTEL,10228520,Activo,3635,0,5995
UTEL,10239403,Activo,8958,0,-2543.1
UTEL,10253011,Activo,2975,0,5860
UTEL,10274629,Activo,8633,-0.7,2510
UTEL,10288088,Activo,3899,0,3330
UTEL,10293163,Activo,3330,0,4100
UTEL,10293908,Activo,4220,5484,3775
UTEL,10294566,Activo,3456,-2000,3899
UTEL,10297635,Activo,3330,0,3330
UTEL,10298188,Activo,2510,7553,3583
UTEL,10298272,Activo,4074,10473,6904.16
UTEL,10298330,Activo,3775,13101,6750
UTEL,10300782,Activo,3330,13391,-9146
UTEL,10301147,Activo,4100,1830,6958
UTEL,10301498,Activo,3330,27119,5734
UTEL,10301826,Activo,4100,8544,7901
UTEL,10302179,Activo,3330,5660,4100
UTEL,10302323,Activo,3774,3300,3330
UTEL,10303140,Activo,8177,2660,3204
UTEL,10303646,Activo,2510,2750,3330
UTEL,10304616,Activo,9098,3099,3775
UTEL,10305251,Activo,6037,0,4100
UTEL,10305447,Activo,4100,0,4130
UTEL,10306787,Activo,7631,13324,3330
UTEL,10306859,Activo,4100,3599,4100
UTEL,10306990,Activo,2619,-27948,5860
UTEL,10307417,Activo,3626,3099,3775
UTEL,10308107,Activo,3330,0,3775
UTEL,10308122,Activo,6037,0,4656
UTEL,10309074,Activo,1330,0,6750
UTEL,20301131,Activo,2530,0,5237
UTEL,20307733,Activo,2975,2975,-7084
UTEL,10094531,Activo,-452,2975,-19636
UTEL,10254320,Activo,1710,0,1750
UTEL,10262022,Activo,3150,6158,3099
UTEL,10275249,Activo,6198,0,2975
UTEL,10279187,Activo,2530,0,17322
UTEL,10281328,Activo,4934,3,8925
UTEL,10281985,Activo,1099,0,6198
UTEL,10284411,Activo,2975,2530,6198
UTEL,10284644,Activo,9793,-1518,3094
UTEL,10284750,Activo,0,3099,22015
UTEL,10285305,Activo,3300,0,8324
UTEL,10286573,Activo,3099,2975,2975
UTEL,10290027,Activo,2530,0,3099
UTEL,10290043,Activo,16067,2975,2530
UTEL,20281538,Activo,2530,3300,2530
UTEL,20283102,Activo,-25440,2530,3099
UTEL,20287110,Activo,2530,0,2925
UTEL,20287860,Activo,4650,6066,-12653
UTEL,20288662,Activo,4650,16298,4345
UTEL,20288985,Activo,4650,0,16067
UTEL,20575722,Activo,2530,3316,3099
UTEL,10003526,Activo,2600,0,3273
UTEL,10018327,Activo,-21068.7,2548,2975
UTEL,10202725,Activo,9939,0,10079
UTEL,10215561,Activo,-5172,13591,4145
UTEL,10218888,Activo,3635,-1,6493
UTEL,10219987,Activo,6762,-3795,28078
UTEL,10223246,Activo,2835,-1,35907
UTEL,10225100,Activo,0,0,17982
UTEL,10225218,Activo,4141,12791,4479
UTEL,10228106,Activo,0,0,42258
UTEL,10258192,Activo,3573,3218,27704
UTEL,10268739,Activo,5250,0,4226
UTEL,10269026,Activo,5250,13719,346
UTEL,10274277,Activo,3330,0,3124
UTEL,10274427,Activo,3505,7944,2888
UTEL,10274741,Activo,3899,14664,-4166.3
UTEL,10274746,Activo,3899,0,3465
UTEL,10274771,Activo,3899,10362,0
UTEL,10274875,Activo,5271,2975,23495
UTEL,10274968,Activo,3899,0,25963
UTEL,10275106,Activo,3899,-27878,6936
UTEL,10275208,Activo,0,-10,4378
UTEL,10275599,Activo,730,2530,17848
UTEL,10011391,Activo,3356,-52,2835
UTEL,10033593,Activo,3577,-175,2835
UTEL,10045292,Activo,3124,0,13773
UTEL,10049120,Activo,7427.4,0,2835
UTEL,10080257,Activo,3356,4116,777
UTEL,10082150,Activo,1689,217,4948
UTEL,10088881,Activo,5790.91,0,2976
UTEL,10205429,Activo,60082,12944,2877
UTEL,10220264,Activo,3635,0,24522
UTEL,10220402,Activo,3683,0,1650
UTEL,10220750,Activo,2517,0,2835
UTEL,10229153,Activo,3991,0,2975
UTEL,10233312,Activo,3575,0,3198
UTEL,10235851,Activo,3783,0,15088
UTEL,10238581,Activo,3124,91,15329
UTEL,10238795,Activo,-3109,0,3300
UTEL,10244447,Activo,3575,4138,2975
UTEL,10244717,Activo,1813,4331,30700
UTEL,10244958,Activo,600,0,3330
UTEL,10244988,Activo,3574,-1468,3150
UTEL,10245732,Activo,-8812,0,-0.87
UTEL,10246246,Activo,3575,3300,3274
UTEL,10246388,Activo,10637,-96.01,3274
UTEL,10246762,Activo,0,21176,3099
UTEL,10247184,Activo,3575,0,6958
UTEL,10247679,Activo,3783,1198,10531
UTEL,10248129,Activo,3575,0,2975
UTEL,10248558,Activo,2394,2844.8,14519
UTEL,10248578,Activo,3575,0,2530
UTEL,10248637,Activo,2310,0,2750
UTEL,10249926,Activo,2310,46920,6768
UTEL,10249960,Activo,3575,-4200,2530
UTEL,10251107,Activo,3115,0,-22945
UTEL,20002057,Activo,2756,0,11162
UTEL,20029225,Activo,12303,-2975,12836
UTEL,20031615,Activo,7944,0,2530
UTEL,20088657,Activo,6566,0,2530
UTEL,20195927,Activo,2977,-40,3300
UTEL,20198824,Activo,20041,2714.27,3133
UTEL,20199970,Activo,3032,0,2530
UTEL,20200901,Activo,3022,7949,2750
UTEL,20204204,Activo,2756,24945,3373
UTEL,20204230,Activo,2536,38876,2530
UTEL,20218806,Activo,2977,0,2975
UTEL,20219037,Activo,2977,29000,17346
UTEL,20219431,Activo,2977,147,3130
UTEL,20219707,Activo,9139,1256,3550
UTEL,20219752,Activo,5954,232,-1710
UTEL,20219765,Activo,2977,2.75,3330
UTEL,20219769,Activo,-535.95,35101,3775
UTEL,20220134,Activo,-1205.8,36331,2530
UTEL,20220384,Activo,-614,6560,-13714.72
UTEL,20220479,Activo,2977,0,3162
UTEL,20221585,Activo,2977,0,2665
UTEL,20221953,Activo,2977,0,7215
UTEL,20222099,Activo,2977,0,3099
UTEL,20223015,Activo,-478.1,0,6765
UTEL,20223191,Activo,2977,0,2925
UTEL,20223237,Activo,2977,0,2650
UTEL,20223266,Activo,2977,0,3099
UTEL,20224548,Activo,2977,9467,-14470
UTEL,20225782,Activo,3662,0,5693
UTEL,20225914,Activo,3426,3099,3331
UTEL,20226845,Activo,3019,1618,3274
UTEL,20226846,Activo,3308,0,3625
UTEL,20227447,Activo,2536,3491,3099
UTEL,20227621,Activo,2756,0,3098
UTEL,20227892,Activo,2576,-126,-14180
UTEL,20228333,Activo,3308,1085.64,2975
UTEL,20249272,Activo,6514,1897.34,3099
UTEL,10287442,Activo,3775,16299,2530
UTEL,10297840,Activo,4239,0,1213
UTEL,10303061,Activo,6958,0,2530
UTEL,10303255,Activo,3775,-4400,-1835.3
UTEL,10303845,Activo,4100,7524,1710
UTEL,10304023,Activo,4074,-2200,2882
UTEL,10304090,Activo,-1231,800,2530
UTEL,10304597,Activo,6958,0,3099
UTEL,10305084,Activo,4100,0,2975
UTEL,10305202,Activo,6037,0,3575
UTEL,10306301,Activo,3505,0,20120
UTEL,10306398,Activo,4100,0,3575
UTEL,10306628,Activo,3505,11715,7624
UTEL,10308114,Activo,4100,0,1242
UTEL,20300956,Activo,1530,0,3575
UTEL,20302755,Activo,2750,0,600
UTEL,20303538,Activo,6366,-10624,3130
UTEL,20305865,Activo,2705,0,3874
UTEL,20305971,Activo,2974,0,3575
UTEL,20306365,Activo,2530,0,3350
UTEL,20307198,Activo,2975,0,3130
UTEL,20308157,Activo,1710,0,3699
UTEL,10278333,Activo,6198,12503,3577
UTEL,10010595,Activo,3225,0,0
UTEL,10023276,Activo,-3758,0,0
UTEL,10029697,Activo,3130,0,16567
UTEL,10247816,Activo,3575,0,0
UTEL,10263718,Activo,3260,0,149
UTEL,10264688,Activo,3699,0,3175
UTEL,10265271,Activo,-18927,0,2756
UTEL,10265554,Activo,3750,0,12536.2
UTEL,10265673,Activo,3575,-1,8799
UTEL,10266237,Activo,3699,0,15863
UTEL,10266326,Activo,600,-261,1190.8
UTEL,10266442,Activo,3699,0,3358
UTEL,10266857,Activo,3699,0,3577
UTEL,10267670,Activo,3699,20132,3488
UTEL,10267712,Activo,3699,-20693.6,10689
UTEL,10267862,Activo,4075,0,4250
UTEL,10267983,Activo,7015,0,3577
UTEL,10268409,Activo,3575,0,3724
UTEL,10269700,Activo,1371.4,-3699,3577
UTEL,10270739,Activo,3350,0,15049
UTEL,10253259,Activo,21728,4478,3724
UTEL,10001536,Activo,5850,659,3724
UTEL,10002970,Activo,3136,0,3724
UTEL,10005583,Activo,3575,2750,3724
UTEL,10008368,Activo,3577,-20,4724
UTEL,10013348,Activo,3131,0,4065
UTEL,10014677,Activo,8544,3783,2396
UTEL,10030673,Activo,3575,0,9596
UTEL,10034037,Activo,3575,0,3724
UTEL,10034371,Activo,230,7015,0
UTEL,10039178,Activo,3575,3783,3834
UTEL,10041081,Activo,600,0,9933
UTEL,10094108,Activo,1225,7274,3724
UTEL,10096018,Activo,0,-3573,1724
UTEL,10096872,Activo,0,0,3724
UTEL,10097000,Activo,0,0,2044
UTEL,10188643,Activo,6112,0,3888
UTEL,10189733,Activo,4135,164,3724
UTEL,10195997,Activo,3577,0,3724
UTEL,10197615,Activo,-11844,4116,3575
UTEL,10201878,Activo,0,0,4888.2
UTEL,10211457,Activo,1000,0,3724
UTEL,10212379,Activo,3356,0,30571
UTEL,10215240,Activo,6554,19861,3465
UTEL,10215720,Activo,1098,217,607
UTEL,10216601,Activo,2563,0,3575
UTEL,10216676,Activo,3136,0,2888
UTEL,10217077,Activo,3691,108,3124
UTEL,10217189,Activo,3577,164,3124
UTEL,10218716,Activo,6643,0,3124
UTEL,10219339,Activo,3356,4116,3124
UTEL,10220443,Activo,-0.8,0,3124
UTEL,10220449,Activo,3577,13797,3124
UTEL,10220968,Activo,3577,0,2888
UTEL,10221481,Activo,3577,0,1792
UTEL,10221484,Activo,3577,678,3124
UTEL,10221781,Activo,3908,-3099.6,3124
UTEL,10222233,Activo,3577,-21930.2,3465
UTEL,10222731,Activo,3908,0,3124
UTEL,10222757,Activo,3577,-9442,3124
UTEL,10222778,Activo,3577,0,2819
UTEL,10222869,Activo,3577,2437,2625
UTEL,10223155,Activo,577,0,2835
UTEL,10223287,Activo,3577,0,18608
UTEL,10223395,Activo,3744,-7,3150
UTEL,10223584,Activo,21953,0,2625
UTEL,10223641,Activo,3643,0,3150
UTEL,10223918,Activo,3577,0,2835
UTEL,10224073,Activo,-0.8,0,713.2
UTEL,10224109,Activo,-32.8,0,3150
UTEL,10224196,Activo,-0.2,-175,2975
UTEL,10224234,Activo,168.6,0,2275
UTEL,10224332,Activo,-703,0,-56145.3
UTEL,10224440,Activo,3576,0,1750
UTEL,10224506,Activo,6762,0,2275
UTEL,10224755,Activo,1190,27775,1500
UTEL,10224799,Activo,2312,0,1760
UTEL,10224816,Activo,3577,0,1269
UTEL,10224893,Activo,4140,0,2000
UTEL,10224919,Activo,3908,3549,1500
UTEL,10224970,Activo,2312,0,1500
UTEL,10225229,Activo,14583,27.5,2000
UTEL,10225301,Activo,3136,0,2000
UTEL,10227395,Activo,2970,0,2000
UTEL,10227451,Activo,2312,0,2000
UTEL,10227571,Activo,3136,-189,2000
UTEL,10228178,Activo,2575,3983,3455
UTEL,10228786,Activo,3225,2536,-50972.52
UTEL,10228981,Activo,3750,3147,2100
UTEL,10229779,Activo,3577,0,2175
UTEL,10229796,Activo,3577,23102,2000
UTEL,10230139,Activo,3577,0,2000
UTEL,10230477,Activo,8751,0,2175
UTEL,10230657,Activo,4065,0,1500
UTEL,10230803,Activo,3435,3185,2175
UTEL,10232192,Activo,3715,-5959.4,1500
UTEL,10234299,Activo,3575,120,2175
UTEL,10234600,Activo,3124,0,2175
UTEL,10237321,Activo,3575,0,2100
UTEL,10237399,Activo,3783,0,2100
UTEL,10237999,Activo,3575,91,2100
UTEL,10239348,Activo,3575,-5856.42,2100
UTEL,10240375,Activo,-1581,0,2000
UTEL,10240659,Activo,6966,0,3151
UTEL,10240672,Activo,1884,0,2100
